opening_gross,screens,production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score
12300000.0,1970.0,50000000,113309743,1996.0,1.85,117.0,3016,40000000.0,4.3
15115152.0,3255.0,120000000,166000000,2002.0,1.85,77.0,2682,120000000.0,5.4
15018223.0,2878.0,105000000,298815224,1999.0,1.85,84.0,3382,133000000.0,5.9
9411055.0,3003.0,55000000,63537164,2003.0,2.35,118.0,14036,55000000.0,5.8
19058199.0,3033.0,75000000,89758389,2011.0,2.35,128.0,7067,82000000.0,6.1
,,175000000,294387183,2016.0,2.35,123.0,11287,175000000.0,6.9
7018593.0,2335.0,17000000,19693891,2001.0,1.85,108.0,3344,34000000.0,4.9
7991450.0,1536.0,22000000,19288130,1999.0,1.85,142.0,5386,22000000.0,6.6
242964.0,10.0,40000000,32030610,2007.0,2.35,107.0,11623,26000000.0,7.3
35451168.0,3379.0,50000000,257972745,2011.0,2.35,112.0,3388,50000000.0,7.1
3251856.0,1276.0,20000000,9355369,2004.0,2.35,88.0,1343,20000000.0,1.9
33052411.0,2948.0,17500000,169955142,2007.0,1.85,119.0,17584,20000000.0,7.6
1330520.0,1621.0,30000000,3252550,2005.0,1.85,80.0,21519,,4.0
9510297.0,2960.0,35000000,73026302,2008.0,1.85,82.0,3266,35000000.0,4.5
52535096.0,4065.0,232000000,374085065,2006.0,2.35,169.0,29991,209000000.0,6.1
6731940.0,2280.0,60000000,14218868,2000.0,2.35,91.0,1262,65000000.0,4.8
8912743.0,1943.0,14000000,30628981,1999.0,1.85,81.0,10792,14000000.0,5.0
17640249.0,3528.0,100000000,145395745,2007.0,1.85,85.0,25590,100000000.0,6.8
3446375.0,1500.0,27000000,8712564,2004.0,1.33,99.0,1721,27000000.0,5.9
35648740.0,3293.0,38000000,182365114,2002.0,2.35,108.0,4251,38000000.0,6.1
11015226.0,2268.0,40000000,65754228,2001.0,1.85,119.0,29484,40000000.0,6.7
6230669.0,2213.0,21000000,17589867,2008.0,2.35,120.0,6212,21000000.0,6.1
2704568.0,1128.0,38000000,6504442,1997.0,2.35,118.0,74,37000000.0,6.4
18145632.0,2678.0,80000000,147080413,2001.0,2.35,99.0,25942,80000000.0,6.5
5196380.0,2104.0,16500000,13636339,2007.0,2.35,108.0,2785,16500000.0,6.3
172194.0,9.0,20000000,4383538,2008.0,2.35,124.0,24732,21000000.0,7.5
363439.0,29.0,12500000,69826708,2004.0,2.35,148.0,1730,12800000.0,8.1
3464679.0,2003.0,19000000,7576604,2011.0,2.35,97.0,5519,23000000.0,6.3
12051277.0,3009.0,30000000,65390493,2006.0,1.85,118.0,3797,30000000.0,6.7
49514769.0,3661.0,45000000,377807404,2012.0,2.35,98.0,16410,45000000.0,6.3
39201657.0,3594.0,48000000,327656424,2014.0,2.35,115.0,16967,48000000.0,6.0
20512304.0,2206.0,32000000,70587268,2010.0,2.35,107.0,31529,20000000.0,6.2
3457760.0,1393.0,29000000,10066366,2009.0,1.85,120.0,1500,30000000.0,6.7
47042215.0,3803.0,73000000,162870525,2006.0,2.35,122.0,12410,73000000.0,6.6
21577049.0,3465.0,20000000,93931360,2014.0,1.85,100.0,2654,20000000.0,4.9
48767052.0,3603.0,260000000,586581936,2010.0,1.85,100.0,2036,260000000.0,7.8
1633183.0,270.0,14000000,14395874,1999.0,1.85,117.0,1148,12000000.0,6.9
12120358.0,2539.0,20000000,50274834,2004.0,2.35,98.0,2609,30000000.0,7.2
17057213.0,2973.0,75000000,85632458,2003.0,2.35,142.0,16580,70000000.0,6.6
33507870.0,3442.0,68000000,216500183,2015.0,2.35,125.0,30010,68000000.0,6.4
54415205.0,3239.0,50000000,556016627,2012.0,1.85,112.0,21773,50000000.0,7.0
165685.0,33.0,135000000,237177349,2016.0,2.35,112.0,8306,135000000.0,6.3
44041440.0,3504.0,170000000,433058296,2003.0,2.35,109.0,1769,200000000.0,6.4
27018486.0,3758.0,155000000,440160956,2015.0,2.35,126.0,38873,155000000.0,6.6
42558390.0,3530.0,200000000,365491792,2009.0,2.35,118.0,27468,200000000.0,6.6
21744470.0,2654.0,20000000,47666013,2013.0,2.35,92.0,1945,11000000.0,4.8
319516.0,402.0,38000000,623374,2001.0,2.35,110.0,2120,38000000.0,5.2
13453714.0,3030.0,57500000,58085235,2012.0,2.35,116.0,16484,70000000.0,5.6
10267756.0,2306.0,125000000,61698899,1999.0,2.35,102.0,1815,85000000.0,6.6
5787266.0,2452.0,25000000,28090896,2015.0,2.35,127.0,2230,26000000.0,6.9
21422815.0,2845.0,26000000,177344230,2005.0,1.85,133.0,8341,26000000.0,7.1
10326356.0,2908.0,38000000,110678636,2016.0,2.35,112.0,19974,38000000.0,5.2
13020883.0,2516.0,82000000,96024898,2000.0,2.35,123.0,5839,82000000.0,5.9
21157730.0,2840.0,50200000,126931325,2011.0,1.85,106.0,14607,50200000.0,7.1
3255033.0,1210.0,17000000,11634458,1999.0,1.85,73.0,2020,17000000.0,5.8
3832000.0,1779.0,25000000,36682170,1996.0,2.35,90.0,2465,25000000.0,5.3
2182900.0,2320.0,100000000,7094995,2002.0,1.85,95.0,6161,100000000.0,3.8
6814270.0,2460.0,76000000,35129610,2000.0,1.85,92.0,28050,76000000.0,4.1
12582088.0,2655.0,50000000,69425966,2005.0,1.85,93.0,14899,50000000.0,3.5
9720993.0,,130000000,373993951,2011.0,2.35,107.0,4631,135000000.0,7.4
13203458.0,2991.0,30000000,69057415,2015.0,2.35,112.0,15327,25000000.0,7.2
91608337.0,4324.0,200000000,708996336,2014.0,2.35,142.0,28631,200000000.0,6.7
62004688.0,4318.0,220000000,757890267,2012.0,2.35,153.0,28489,230000000.0,7.0
16662333.0,2823.0,20000000,67950723,2010.0,2.35,105.0,1454,20000000.0,6.3
23507007.0,3323.0,18500000,109175673,2005.0,2.35,90.0,120797,19000000.0,6.0
38155177.0,3932.0,73000000,346634366,2016.0,1.85,97.0,24350,73000000.0,6.3
19610520.0,2788.0,22000000,55762229,2001.0,1.85,84.0,1203,22000000.0,4.8
8432465.0,3050.0,45000000,49610898,2006.0,1.85,88.0,33822,50000000.0,5.9
2955000.0,810.0,17000000,10637281,2012.0,2.35,83.0,730,17000000.0,4.1
10410993.0,2630.0,40000000,30199105,2000.0,2.35,116.0,3753,40000000.0,5.7
204878.0,4.0,16000000,128256712,2011.0,1.33,100.0,4606,15000000.0,8.0
147812.0,5.0,30000000,15313631,2007.0,2.35,160.0,22516,30000000.0,7.5
4454319.0,2155.0,13000000,11141213,2006.0,2.35,104.0,27806,13000000.0,6.3
4027003.0,2209.0,34000000,10672566,1999.0,1.85,109.0,52621,34000000.0,5.3
4027003.0,2209.0,34000000,10672566,1999.0,1.85,109.0,52621,34000000.0,5.3
858021.0,40.0,110000000,208370892,2004.0,2.35,170.0,34582,110000000.0,7.5
17348.0,2.0,19700000,16498827,2008.0,1.85,184.0,1601,20000000.0,7.4
12201710.0,3280.0,35000000,75281179,2010.0,2.35,104.0,3356,35000000.0,5.3
5935256.0,1603.0,20000000,66143005,2008.0,2.35,111.0,27755,20000000.0,7.3
15277921.0,2547.0,50000000,39778599,2000.0,2.35,119.0,29461,50000000.0,6.6
107577.0,22.0,21000000,5046038,2011.0,2.35,91.0,34705,21000000.0,6.7
19656429.0,3274.0,35000000,65063726,2006.0,1.85,75.0,13125,33000000.0,5.6
30593000.0,2024.0,17000000,72835710,2013.0,2.35,123.0,5306,17000000.0,6.7
10003827.0,2936.0,26000000,27866213,2014.0,2.35,118.0,3197,26000000.0,6.7
19584969.0,3357.0,140000000,118515678,2016.0,2.35,117.0,1950,140000000.0,6.8
3336374.0,2304.0,50000000,6626115,2004.0,2.35,88.0,11972,50000000.0,4.9
10809424.0,2149.0,13000000,27066941,1998.0,1.85,91.0,3353,13000000.0,6.1
5533844.0,1207.0,15000000,46189568,1998.0,1.85,117.0,47728,15000000.0,8.2
10531026.0,1585.0,28000000,131459870,2015.0,2.35,130.0,57308,28000000.0,7.8
7591663.0,2633.0,32500000,48425971,2013.0,2.35,89.0,74181,35000000.0,5.6
3251884.0,2150.0,41000000,7684524,2011.0,2.35,100.0,2085,41000000.0,6.2
10005895.0,2226.0,60000000,49238525,2006.0,2.35,121.0,22833,50000000.0,5.6
34119372.0,,35000000,305705794,2009.0,1.85,129.0,3389,29000000.0,7.7
,,10400000,1610194,2004.0,1.85,97.0,1554,12500000.0,6.3
16712020.0,2587.0,48000000,151463090,1999.0,2.35,118.0,29748,48000000.0,6.7
38437553.0,3111.0,80000000,158750817,2010.0,2.35,118.0,44797,80000000.0,6.9
17005218.0,3071.0,50000000,97651543,2014.0,2.35,95.0,19513,50000000.0,7.3
4864861.0,1234.0,19000000,76086711,2013.0,2.35,131.0,1985,19000000.0,7.6
6075079.0,1535.0,29000000,54045832,1997.0,1.85,89.0,2056,29000000.0,5.8
23586645.0,3480.0,29000000,77975209,2016.0,1.85,99.0,23562,29000000.0,5.3
20686423.0,3074.0,45000000,135808837,2010.0,2.35,110.0,21554,40000000.0,5.5
27118640.0,2638.0,60000000,214357371,2002.0,2.35,119.0,13249,60000000.0,7.9
38142825.0,3745.0,125000000,280355920,2012.0,2.35,135.0,12175,125000000.0,6.7
52521865.0,3165.0,85000000,288587450,2004.0,2.35,108.0,14161,75000000.0,7.8
69283690.0,3660.0,130000000,442161562,2007.0,2.35,115.0,17369,110000000.0,8.1
7571417.0,2635.0,25000000,26341896,2009.0,2.35,115.0,2466,16000000.0,5.6
253085.0,17.0,12500000,44083403,2008.0,1.85,94.0,156,12500000.0,7.8
39172785.0,3070.0,52000000,205727307,2006.0,1.85,106.0,8315,52000000.0,5.8
12665.0,5.0,24000000,1696765,2004.0,1.85,120.0,23769,24000000.0,5.1
90400.0,4.0,20000000,5531756,2008.0,2.35,114.0,3014,20000000.0,6.9
15092079.0,3087.0,80000000,105299638,2005.0,1.85,118.0,27114,88000000.0,5.9
582534.0,16.0,45000000,174810815,2007.0,1.85,97.0,14868,45000000.0,7.4
14743614.0,2811.0,30000000,70768144,2012.0,2.35,95.0,29551,30000000.0,7.0
19806226.0,2657.0,47000000,102825796,1996.0,2.35,96.0,3718,47000000.0,6.0
17118745.0,2507.0,12800000,69821476,2013.0,1.85,94.0,2812,13000000.0,6.7
38329160.0,3464.0,109000000,133818283,2003.0,1.85,82.0,2762,109000000.0,3.8
112041.0,16.0,13500000,892506,2001.0,1.85,105.0,1767,,6.0
6147294.0,2195.0,30000000,27147991,2005.0,2.35,93.0,2178,30000000.0,5.1
17515050.0,2411.0,35000000,85911226,2000.0,2.35,109.0,2474,33000000.0,6.3
13531115.0,2913.0,52000000,75835124,2011.0,2.35,118.0,28045,52000000.0,6.4
55760.0,7.0,20000000,8221700,2008.0,2.35,125.0,1003,40000000.0,7.1
55034805.0,3929.0,225000000,417341288,2008.0,2.35,150.0,22697,225000000.0,6.6
65556312.0,,180000000,720539572,2005.0,2.35,150.0,1317,180000000.0,6.9
24005069.0,3555.0,155000000,418186950,2010.0,1.78,113.0,764,155000000.0,6.3
24289165.0,2757.0,120000000,107212751,2004.0,2.35,134.0,17159,105000000.0,6.7
94082.0,23.0,13000000,1375635,2000.0,2.35,115.0,17104,20000000.0,6.5
94082.0,23.0,13000000,1375635,2000.0,2.35,115.0,17104,20000000.0,6.5
1831588.0,1511.0,20000000,25361206,2012.0,2.35,93.0,30134,20000000.0,4.9
41855326.0,2903.0,20000000,318000141,2013.0,2.35,112.0,9049,20000000.0,7.5
3509048.0,707.0,25000000,15907411,2010.0,2.35,122.0,21163,25000000.0,7.0
10961311.0,1346.0,25500000,86301599,2005.0,1.85,129.0,1565,15000000.0,7.5
6219794.0,1303.0,16000000,11540112,2004.0,1.85,97.0,3835,,3.6
12053131.0,3017.0,85000000,74132631,2003.0,2.35,135.0,1439,60000000.0,5.4
7842930.0,3044.0,25000000,71009334,2013.0,2.35,138.0,27797,25000000.0,5.3
11376150.0,2007.0,40000000,75389090,2002.0,1.85,131.0,17152,35000000.0,7.7
5309675.0,2553.0,20000000,16988996,2002.0,1.85,88.0,8189,35000000.0,4.0
8852485.0,2681.0,20000000,38164784,2006.0,2.35,97.0,3261,20000000.0,5.3
210549.0,,15000000,55669466,1996.0,1.85,101.0,1812,15000000.0,6.2
16067552.0,2.0,19000000,56445534,2010.0,2.35,101.0,2609,20000000.0,6.5
4051921.0,1510.0,23000000,13019253,2000.0,1.85,88.0,1509,23000000.0,5.6
9537123.0,2525.0,12500000,33436931,2002.0,2.35,90.0,1483,13000000.0,5.4
43639736.0,4046.0,135000000,573068425,2013.0,2.35,98.0,43286,135000000.0,7.3
26853816.0,2988.0,160000000,329809326,2008.0,2.35,166.0,13333,150000000.0,7.8
2459315.0,903.0,26000000,18496522,2001.0,1.37,103.0,12534,26000000.0,6.8
16025987.0,3645.0,30000000,197593152,2005.0,1.85,85.0,1145,30000000.0,7.5
77073388.0,3735.0,125000000,767820459,2006.0,2.35,174.0,16008,125000000.0,6.6
55000.0,9.0,12000000,1779284,2002.0,1.85,104.0,1292,12000000.0,7.1
160887295.0,4404.0,275000000,1084439099,2012.0,2.35,164.0,106759,250000000.0,8.5
158411483.0,4366.0,185000000,1002891358,2008.0,2.35,152.0,57802,185000000.0,9.0
3000000.0,2324.0,34800000,62831715,2011.0,2.35,89.0,843,30000000.0,4.9
85807341.0,3425.0,125000000,556319450,2004.0,2.35,124.0,20553,125000000.0,6.4
9949109.0,1826.0,20000000,46604054,2010.0,2.35,113.0,1136,20000000.0,6.9
5558400.0,1907.0,40000000,13508635,1999.0,1.85,106.0,4327,40000000.0,6.3
26887467.0,3017.0,90000000,289660619,2006.0,2.35,151.0,45648,90000000.0,8.5
1190096.0,29.0,20000000,175507800,2011.0,2.35,115.0,9578,20000000.0,7.3
27537244.0,2847.0,35000000,326073155,2006.0,2.35,109.0,23923,35000000.0,6.8
12170536.0,2161.0,57000000,153007424,1997.0,2.35,136.0,45271,57000000.0,7.5
96414.0,5.0,19100000,2406666,2011.0,2.35,109.0,35561,15000000.0,7.1
18063265.0,2504.0,90000000,140900000,1997.0,2.35,111.0,26088,86000000.0,6.1
17435092.0,3008.0,65000000,180148897,2012.0,2.35,99.0,1375,65000000.0,6.4
17816230.0,2940.0,70000000,70546865,2011.0,2.35,111.0,18510,70000000.0,5.3
190426.0,7.0,27000000,45160110,2008.0,2.35,110.0,6420,13500000.0,6.9
30675314.0,3785.0,53000000,109848461,2005.0,2.35,107.0,2297,50000000.0,5.1
7733445.0,2351.0,25000000,36054706,1997.0,2.35,117.0,14831,,6.9
3846780.0,809.0,12500000,16193713,2002.0,1.85,109.0,14347,12500000.0,6.9
9812302.0,2801.0,100000000,169296573,2000.0,1.66,78.0,2039,100000000.0,7.3
198535.0,7.0,23000000,10660147,1999.0,1.85,102.0,672,23000000.0,7.2
278439.0,10.0,35000000,231716374,1996.0,1.85,162.0,15912,27000000.0,7.4
34137828.0,3236.0,55000000,192165283,2014.0,2.35,132.0,37605,55000000.0,7.2
30054300.0,2981.0,18000000,144529078,2005.0,2.35,122.0,2759,20000000.0,6.7
28591370.0,3316.0,100000000,311979256,2012.0,2.35,103.0,57881,92000000.0,6.7
15879645.0,3221.0,100000000,209461378,2014.0,2.35,131.0,52610,90000000.0,6.1
34825135.0,3270.0,82000000,268268174,2010.0,2.35,113.0,46355,80000000.0,6.5
4562675.0,2808.0,37500000,9813309,2008.0,2.35,130.0,5162,40000000.0,7.3
12425776.0,2436.0,12000000,57577765,2008.0,2.35,92.0,18765,12000000.0,5.4
11633495.0,2365.0,15000000,40283321,1998.0,1.85,104.0,12170,15000000.0,6.4
12521027.0,,18000000,92357499,2005.0,1.85,103.0,1615,17000000.0,6.3
6271406.0,2016.0,55000000,18582965,1996.0,2.35,116.0,24618,55000000.0,5.8
23973840.0,3027.0,85000000,157794205,2006.0,2.35,104.0,1235,85000000.0,6.0
48002523.0,3173.0,12000000,307166834,2014.0,1.85,133.0,10565,12000000.0,7.8
17031345.0,2500.0,95000000,263900000,1997.0,2.35,126.0,39319,93000000.0,7.7
1714000.0,1769.0,26000000,6154172,2013.0,2.35,128.0,36337,28000000.0,6.2
12135468.0,2503.0,11000000,129262388,2010.0,2.35,116.0,23811,25000000.0,7.9
27408309.0,3121.0,40000000,187384627,2009.0,2.35,82.0,303717,40000000.0,5.2
10288932.0,3143.0,70000000,48197252,2016.0,2.35,117.0,3524,,6.8
18913411.0,1922.0,30000000,181489203,1996.0,1.85,103.0,3143,26000000.0,6.2
10610060.0,2936.0,30000000,61623819,2012.0,1.85,131.0,3479,30000000.0,6.2
10518435.0,3040.0,58000000,59431365,2000.0,1.85,90.0,6299,60000000.0,3.6
21401121.0,3151.0,55000000,129075270,2008.0,2.35,104.0,7247,55000000.0,6.6
3768702.0,1472.0,35000000,15461638,2006.0,1.85,96.0,24640,35000000.0,7.3
6857879.0,1912.0,35000000,29882645,2002.0,2.35,125.0,3142,35000000.0,6.5
41768.0,2.0,12500000,1412799,1996.0,1.85,99.0,3337,12500000.0,6.6
175336.0,64.0,20000000,375474,2005.0,2.35,101.0,20354,20000000.0,6.2
22950971.0,3103.0,22000000,146590987,2007.0,2.35,110.0,15170,22000000.0,6.2
14337029.0,2403.0,50000000,80369970,1997.0,2.35,129.0,1397,50000000.0,7.8
22332053.0,2856.0,60000000,149705852,1999.0,2.35,116.0,2321,95000000.0,6.3
9215063.0,2142.0,55000000,38564422,1996.0,2.35,110.0,1752,55000000.0,6.8
183009.0,4.0,45000000,65532491,2010.0,2.35,128.0,2507,45000000.0,7.2
6003806.0,2148.0,25000000,31635150,2004.0,1.85,110.0,911,25000000.0,6.8
12750000.0,2914.0,90000000,239373970,2011.0,2.35,158.0,20388,90000000.0,7.8
12305016.0,3003.0,25000000,55090374,2014.0,2.35,97.0,36064,25000000.0,6.5
5738448.0,1591.0,22000000,22861785,2001.0,2.35,106.0,4239,30000000.0,5.8
7605504.0,2236.0,45000000,36404841,1996.0,1.85,91.0,3855,45000000.0,5.3
39155217.0,3749.0,187500000,334354269,2015.0,2.35,93.0,696,,6.8
76817.0,5.0,32000000,1308696,2006.0,1.66,105.0,2355,32000000.0,6.1
12377.0,2.0,15000000,22441,2007.0,1.85,93.0,1245,15000000.0,5.9
131580.0,9.0,30000000,6460758,2002.0,1.85,109.0,2759,25000000.0,6.6
811166.0,4.0,31000000,164350409,2014.0,1.37,99.0,15082,25000000.0,8.1
9184022.0,1171.0,15000000,30261293,2007.0,2.35,126.0,22745,15000000.0,7.6
3376009.0,819.0,60000000,10597070,2005.0,2.35,132.0,12133,80000000.0,6.7
3657322.0,1014.0,25000000,15468266,2005.0,1.85,120.0,1217,,7.5
33526876.0,3584.0,110000000,229155503,2011.0,2.35,119.0,13391,120000000.0,5.8
18017152.0,2875.0,60000000,290701374,1999.0,1.85,189.0,17716,60000000.0,8.5
19665101.0,3185.0,25000000,81249176,2011.0,2.35,117.0,16606,25000000.0,6.8
20825300.0,3211.0,20000000,70743839,2006.0,1.85,137.0,5746,20000000.0,5.0
5390000.0,2431.0,40000000,41294674,2012.0,2.35,95.0,1070,40000000.0,5.8
5028702.0,2816.0,40000000,13644292,2015.0,2.35,115.0,1686,40000000.0,5.8
613485.0,62.0,11000000,24150550,2002.0,1.85,94.0,1559,11000000.0,5.4
85946294.0,3615.0,80000000,586464305,2011.0,2.35,102.0,16143,80000000.0,6.5
30517109.0,2986.0,60000000,162778384,2008.0,1.85,91.0,13654,48000000.0,5.0
16240000.0,,62000000,145478036,2015.0,2.76,187.0,49912,44000000.0,7.9
24278410.0,3122.0,90000000,155750628,2003.0,2.35,88.0,2622,90000000.0,4.9
39115043.0,3181.0,43000000,229727774,2013.0,2.35,123.0,4825,43000000.0,6.6
9686362.0,2.0,15000000,37466538,2007.0,2.35,89.0,2559,15000000.0,5.1
15708512.0,2620.0,17000000,70355813,2006.0,2.35,108.0,4500,15000000.0,6.4
21103203.0,3133.0,45000000,102746214,2005.0,2.35,109.0,14073,50000000.0,6.8
1449320.0,235.0,25000000,7164995,2006.0,1.85,116.0,1134,25000000.0,6.7
84617303.0,4045.0,250000000,1017003568,2012.0,2.35,182.0,9152,180000000.0,7.9
54724334.0,3875.0,250000000,955119788,2014.0,2.35,164.0,9152,250000000.0,7.5
73645197.0,3903.0,250000000,960366855,2013.0,2.35,186.0,9152,225000000.0,7.9
12778913.0,,85000000,205190324,2006.0,1.85,138.0,17423,85000000.0,6.9
139311.0,35.0,16000000,3442853,2014.0,2.35,122.0,2896,16000000.0,6.6
13685488.0,2039.0,60000000,186883563,1998.0,1.85,170.0,20683,60000000.0,6.5
314488.0,,50000000,64477051,2013.0,2.35,125.0,1300,40000000.0,5.9
314488.0,,50000000,64477051,2006.0,1.85,110.0,1173,12215500000.0,7.0
338622.0,11.0,25000000,97030468,2002.0,1.85,114.0,12624,25000000.0,7.6
14533702.0,2714.0,25000000,71390601,2008.0,2.35,97.0,18789,25000000.0,5.5
4293000.0,,100000000,325500000,1996.0,1.78,91.0,4842,100000000.0,6.9
11123000.0,2023.0,22000000,94270488,2014.0,2.35,122.0,1484,22000000.0,7.3
161125000.0,4163.0,130000000,864868047,2013.0,2.35,146.0,49355,130000000.0,7.6
121897634.0,4151.0,125000000,766652288,2014.0,2.35,123.0,81385,125000000.0,6.7
102665981.0,4175.0,160000000,650523427,2015.0,2.35,137.0,81385,160000000.0,6.6
152535747.0,4137.0,80000000,677923379,2012.0,2.35,142.0,49942,78000000.0,7.3
13482638.0,2516.0,55000000,45016494,2003.0,1.85,94.0,2248,55000000.0,6.0
39609.0,4.0,40000000,7729552,2007.0,2.35,101.0,504,25000000.0,6.9
19445035.0,3791.0,115000000,164602163,2016.0,2.35,120.0,46719,115000000.0,6.1
43045.0,4.0,38000000,61894591,2012.0,2.35,115.0,216,3800000.0,8.3
337000.0,11.0,38000000,73956241,1999.0,1.85,146.0,20516,38000000.0,7.6
145352.0,4.0,15000000,49894223,2008.0,1.85,131.0,11114,15000000.0,7.6
75183.0,3.0,18000000,16011975,1997.0,1.85,112.0,1466,18000000.0,7.5
10470143.0,2199.0,23000000,77735925,2011.0,2.35,101.0,57077,12500000.0,7.1
1762637.0,607.0,30000000,64352607,2009.0,1.85,123.0,11769,40000000.0,6.8
7932292.0,747.0,15000000,227773686,2014.0,2.35,114.0,20295,14000000.0,8.1
44064.0,3.0,16000000,7585011,2013.0,2.35,120.0,11019,16000000.0,6.6
500447.0,38.0,15000000,8378141,2002.0,2.35,97.0,16502,15000000.0,6.9
143818.0,15.0,40000000,169590606,2012.0,2.35,114.0,7099,45000000.0,7.6
1505551.0,1357.0,15000000,5217498,2000.0,1.85,105.0,2312,15000000.0,4.6
10177257.0,3160.0,32000000,27392609,2013.0,2.35,100.0,32094,30000000.0,5.9
55414050.0,3505.0,137500000,263417913,2008.0,2.35,135.0,5811,150000000.0,6.8
70467623.0,3933.0,92000000,614726752,2004.0,2.35,115.0,1901,92000000.0,8.0
5303775.0,1601.0,47500000,14968379,2016.0,2.35,127.0,2104,25000000.0,7.3
10464314.0,2505.0,22000000,41771168,2009.0,1.85,108.0,16031,21000000.0,6.5
300000.0,482.0,18000000,315000,2008.0,2.35,98.0,2215,18000000.0,5.1
6712361.0,1809.0,68000000,60265197,1999.0,2.35,157.0,18216,68000000.0,7.9
10702613.0,2364.0,50000000,53850527,2009.0,2.35,118.0,7654,50000000.0,6.5
17325307.0,3366.0,58000000,93672764,2013.0,2.35,125.0,5081,58000000.0,6.3
17728313.0,3305.0,40000000,197232734,2015.0,1.85,121.0,36010,35000000.0,7.2
22822455.0,2758.0,90000000,162753837,2005.0,2.35,128.0,2100,80000000.0,6.4
1085515.0,581.0,44000000,12342632,2014.0,2.35,112.0,12239,44000000.0,6.6
5951409.0,2776.0,80000000,40147042,2007.0,1.85,99.0,2323,80000000.0,5.9
7027472.0,1707.0,18500000,32679264,2009.0,1.85,100.0,7252,18500000.0,6.4
220409.0,4.0,14000000,115592104,2011.0,2.35,105.0,12894,13000000.0,6.4
9101987.0,2035.0,40000000,27682712,1996.0,2.35,99.0,10469,40000000.0,4.4
19457944.0,2633.0,60000000,176262839,2003.0,2.35,111.0,35084,60000000.0,7.0
15164595.0,2193.0,60000000,159356941,1997.0,2.35,124.0,38227,60000000.0,6.3
2723682.0,1331.0,28500000,15452978,2005.0,2.35,94.0,5085,29000000.0,7.1
46590889.0,3003.0,50000000,76119388,2014.0,2.35,141.0,30183,50000000.0,7.4
14109797.0,2808.0,20000000,140122225,2003.0,1.85,72.0,4480,20000000.0,5.4
,,44000000,22730924,1996.0,2.35,118.0,26907,44000000.0,5.6
12687726.0,2167.0,65000000,69688384,2000.0,1.85,104.0,16452,60000000.0,6.1
19248.0,4.0,13000000,3617277,2010.0,2.35,109.0,1813,13000000.0,6.1
355450.0,4.0,15000000,430821168,2010.0,1.85,118.0,15732,15000000.0,8.0
17135055.0,2793.0,72500000,86509602,2007.0,2.35,110.0,5187,70000000.0,7.1
471713.0,35.0,20000000,74180745,2007.0,2.35,128.0,904,20000000.0,7.6
5426390.0,2022.0,11000000,13719474,2000.0,1.85,84.0,10982,11000000.0,5.1
12634563.0,1583.0,35000000,77392139,2004.0,1.85,104.0,41701,35000000.0,6.2
13616196.0,2645.0,40000000,114830111,2006.0,2.35,99.0,18693,40000000.0,6.8
51804232.0,3169.0,150000000,319713881,2010.0,2.35,103.0,2857,150000000.0,4.2
7088213.0,2262.0,60000000,20541668,2001.0,2.35,131.0,3012,60000000.0,6.9
4608.0,3.0,10600000,261364,2013.0,2.35,98.0,2271,7000000.0,5.5
101921.0,58.0,13400000,164247,2010.0,1.78,100.0,2895,13400000.0,3.6
2746312.0,2002.0,67000000,25357771,2007.0,2.35,102.0,14625,35000000.0,5.4
24271354.0,2908.0,140000000,456810575,2003.0,2.35,154.0,11945,140000000.0,7.7
164801.0,35.0,40000000,463730,2004.0,1.85,93.0,5240,,5.7
16007426.0,2673.0,20000000,92678948,2010.0,2.35,107.0,2341,20000000.0,5.8
6281433.0,2913.0,30000000,48330757,2013.0,2.35,107.0,1643,45000000.0,6.4
94093.0,3.0,18000000,15696146,2009.0,2.35,112.0,1341,13000000.0,7.0
10812861.0,3082.0,80000000,131234406,2015.0,2.35,106.0,16922,90000000.0,6.0
23075892.0,3002.0,78000000,179265204,2003.0,2.35,110.0,4714,78000000.0,5.8
11516712.0,2061.0,60000000,39235486,2000.0,1.85,126.0,34774,60000000.0,6.7
8600000.0,2104.0,70000000,61402445,2014.0,2.35,99.0,1520,70000000.0,4.2
16328506.0,3520.0,80000000,141475336,2005.0,2.35,129.0,2864,75000000.0,5.9
69050279.0,3775.0,60000000,457729388,2014.0,2.35,100.0,22128,60000000.0,7.8
2202799.0,815.0,22000000,9448623,2004.0,2.35,114.0,42484,,6.4
113085.0,2.0,50000000,34806726,2004.0,2.35,119.0,15757,50000000.0,7.3
20220.0,8.0,12000000,7203439,2007.0,2.35,90.0,2073,8000000.0,6.4
7117225.0,2002.0,50000000,28920188,2003.0,2.35,130.0,32637,50000000.0,7.5
13206453.0,2707.0,40000000,87145086,2011.0,2.35,118.0,13943,40000000.0,7.3
28140.0,45.0,77500000,90226482,2015.0,2.35,108.0,30230,81200000.0,7.8
5719627.0,2009.0,22000000,13555988,2000.0,1.85,95.0,2216,22000000.0,5.7
17338755.0,2825.0,15000000,55534455,2003.0,2.35,94.0,3423,17000000.0,5.3
29210849.0,3904.0,275000000,260002115,2013.0,2.35,150.0,45757,215000000.0,6.5
9065363.0,2247.0,65000000,33447612,1996.0,2.35,121.0,1531,65000000.0,6.7
13019686.0,3366.0,34000000,63802928,2015.0,2.35,128.0,3386,34000000.0,7.1
58613245.0,3634.0,82000000,190320568,2005.0,2.35,113.0,13693,82000000.0,6.4
